country,unit,date_implemented,date_lifted,measure,level,measure_cat,measure_sub_cat,source,entered_by,reviewed_by
CH,CH-TG,2020-03-16,,Training programmes for unemployed suspended,cantonal,other,,https://www.tg.ch/news/news-detailseite.html/485/news/44563/newsarchive/1,JB,FK
CH,CH-TG,2020-03-16,,Session of the cantonal parliament (Grosser Rat) scheduled for 25 March canceled,cantonal,other,,https://www.tg.ch/news/news-detailseite.html/485/news/44572/newsarchive/1,JB,FK
CH,CH-TG,2020-03-17,,Cancelation of driving exams,cantonal,public_institutions,closure of public offices and counters,https://www.tg.ch/news/news-detailseite.html/485/news/44662/newsarchive/1,JB,FK
CH,CH-TG,2020-03-18,,Strassenverkehrsamt closes counters,cantonal,public_institutions,closure of public offices and counters,https://www.tg.ch/news/news-detailseite.html/485/news/44662/newsarchive/1,JB,FK
CH,CH-TG,2020-03-18,,Closure of all of non-essential counters cantonal administration,cantonal,public_institutions,closure of public offices and counters,https://www.tg.ch/news/news-detailseite.html/485/news/44717/newsarchive/1,JB,FK
CH,CH-TG,2020-03-19,,"Cantonal crisis staff calls for volunteer helpers (persons with medical background and support in logistics, cleaning, transport, cooking)",cantonal,other,,https://www.tg.ch/news/news-detailseite.html/485/news/44729/newsarchive/1,JB,FK
CH,CH-TG,2020-03-19,,Copanies and population are asked to provide existing stocks of protective masks to health authorities,cantonal,other,,https://www.tg.ch/news/news-detailseite.html/485/news/44729/newsarchive/1,JB,FK
CH,CH-TG,2020-03-19,,Regierungspräsident Jakob Stark calls population to stay home,cantonal,mobility,stay-at-home recommendation,https://www.tg.ch/news/news-detailseite.html/485/news/44746/newsarchive/1,JB,FK
CH,CH-TG,2020-03-20,,Cantonal vote scheduled for 17 May postponed,cantonal,other,,https://www.tg.ch/news/news-detailseite.html/485/news/44779/newsarchive/1,JB,FK
CH,CH-TG,2020-03-20,,Admonitions for delayed tax payments suspended,cantonal,economic,,https://www.tg.ch/news/news-detailseite.html/485/news/44784/newsarchive/1,JB,FK
CH,CH-TG,2020-03-20,,Increased flexibility to defer tax payments,cantonal,economic,,https://www.tg.ch/news/news-detailseite.html/485/news/44784/newsarchive/1,JB,FK
CH,CH-TG,2020-03-23,,Demolition of old hospital building in Frauenfeld is postponed and it is re-furnished to accommodate up to 200 COVID19 patients (starting 1 April),cantonal,case_management,,https://www.tg.ch/news/news-detailseite.html/485/news/44886/newsarchive/1,JB,FK
CH,CH-TG,2020-03-26,,Cantonal support program for economy in preparation,cantonal,economic,,https://www.tg.ch/news/news-detailseite.html/485/news/44982/newsarchive/1,JB,FK
CH,CH-TG,2020-03-27,,Launch of online platform to coordinate volunteer help,cantonal,other,,https://www.tg.ch/news/news-detailseite.html/485/news/44993/newsarchive/1,JB,FK
CH,CH-TG,2020-03-27,,Launch of domestic testing offer in colaboration with civil defense and telemedicine company Misanto,cantonal,case_management,testing,https://www.tg.ch/news/news-detailseite.html/485/news/45012/newsarchive/1,JB,FK
CH,CH-TG,2020-03-30,,Hospitals in the canton accept two infected persons in serious condition from Alsace,cantonal,case_management,,,JB,FK
CH,CH-TG,2020-03-31,,Session of the cantonal parliament (Grosser Rat) scheduled for 22 April canceled,cantonal,other,,,JB,FK
CH,CH-TG,2020-03-31,,Session of the cantonal parliament (Grosser Rat) scheduled for 6 May to take place without audience,cantonal,other,,,JB,FK
CH,CH-SO,2020-03-06,,Aktionstage gegen Rassismus scheduled for 19 to 21 March canceled,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/update-covid-19-aktuelle-situation-und-neue-kampagne/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=00089e37504e860fcf25e1dca552c5b0,JB,FK
CH,CH-SO,2020-03-06,,Canton provides information and access to experts to responsibles of old people's homes,cantonal,recommendations,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/update-covid-19-aktuelle-situation-und-neue-kampagne/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=00089e37504e860fcf25e1dca552c5b0,JB,FK
CH,CH-SO,2020-03-09,,"launched the campaign #Seifenboss, with guidelines for schools, daycares and parents",cantonal,recommendations,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/update-covid-19-aktuelle-situation-und-neue-kampagne/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=00089e37504e860fcf25e1dca552c5b0,NL,FK
CH,CH-SO,2020-03-13,,public or private events with 100 people or more are forbidden,cantonal,mass_gatherings,ban of events / mass gatherings of > 100 persons,https://so.ch/staatskanzlei/medien/medienmitteilung/news/verschaerfte-massnahmen-im-kampf-gegen-das-neue-coronavirus/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=66b031148c9a2c08eae4e4bdd5d2c68e,NL,FK
CH,CH-SO,2020-03-13,,the March session of the grand council does not take place,cantonal,other,,https://so.ch/fileadmin/internet/staatskanzlei/stk-komm/Dokumente/2020/03_Maerz/KANTONSRAT_-_Absage_Maerz_Session.pdf,NL,FK
CH,CH-SO,2020-03-13,,Civil defense takes up work in the canton,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/zivilschutz-im-einsatz-fuer-die-solothurner-bevoelkerung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=e4ab31b1ef8783717b07bdd0aca415b9,JB,FK
CH,CH-SO,2020-03-15,,"daycare centers, after-school clubs and play groups have to stop regular operations",cantonal,public_institutions,closure of day care,https://so.ch/fileadmin/internet/staatskanzlei/stk-komm/Dokumente/2020/03_Maerz/Schliessung_Kitas_Horte_und_Spielgruppen.pdf,NL/JB,FK
CH,CH-SO,2020-03-16,,all schools are closed,cantonal,public_institutions,closure of schools,https://so.ch/staatskanzlei/medien/medienmitteilung/news/verschaerfte-massnahmen-im-kampf-gegen-das-neue-coronavirus/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=66b031148c9a2c08eae4e4bdd5d2c68e,NL/JB,FK
CH,CH-SO,2020-03-16,,All kidergardens and daycare centers closed,cantonal,public_institutions,closure of day care,https://so.ch/staatskanzlei/medien/medienmitteilung/news/kindertagesstaetten-horte-und-spielgruppen-muessen-den-regulaeren-betrieb-einstellen/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=aa7ffa01dcbf9fa59cb8e11e331030e3,NL,FK
CH,CH-SO,2020-03-16,,visit ban in hospitals and hospices,cantonal,public_institutions,ban of access to short- and long-term care facilites,https://so.ch/staatskanzlei/medien/medienmitteilung/news/verschaerfte-massnahmen-im-kampf-gegen-das-neue-coronavirus/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=66b031148c9a2c08eae4e4bdd5d2c68e,NL,FK
CH,CH-SO,2020-03-17,,Hotline for companies launched by Amt für Wirtschaft und Arbeit,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/kanton-solothurn-schraenkt-direkten-buergerkontakt-ein/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=b4b0e5937fa211ed5add692f90d77ff0,NL,FK
CH,CH-SO,2020-03-17,,contact cantonal offices can be visited only by telephonic agreement and direct invitation,cantonal,public_institutions,closure of public offices and counters,https://so.ch/staatskanzlei/medien/medienmitteilung/news/kanton-solothurn-schraenkt-direkten-buergerkontakt-ein/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=b4b0e5937fa211ed5add692f90d77ff0,NL,FK
CH,CH-SO,2020-03-19,,search for health professionals via online platform,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/kanton-solothurn-schraenkt-direkten-buergerkontakt-ein/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=b4b0e5937fa211ed5add692f90d77ff0,NL,FK
CH,CH-SO,2020-03-19,,Deadlines for tax payments postponed,cantonal,economic,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/steuern-fristerstreckung-und-zahlungserleichterungen-wegen-covid-19/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=903d52035d1cc2e58eded00c9c08ba3a,,FK
CH,CH-SO,2020-03-19,,Suspensions or payment in instalments can be demanded for tax payments,cantonal,economic,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/steuern-fristerstreckung-und-zahlungserleichterungen-wegen-covid-19/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=903d52035d1cc2e58eded00c9c08ba3a,,FK
CH,CH-SO,2020-03-19,,Default interest for tax payments lowered to 0%,cantonal,economic,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/steuern-fristerstreckung-und-zahlungserleichterungen-wegen-covid-19/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=903d52035d1cc2e58eded00c9c08ba3a,NL,FK
CH,CH-SO,2020-03-20,,"Payments from lottery and sports funds for canceled events (sports, cultural) are maintained",cantonal,economic,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/covid-19-soforthilfe-fuer-kultur-und-sport/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=ddedb1d31bf94c039d8398f0cb81cded,JB,FK
CH,CH-SO,2020-03-21,,"appeal to the elderly, if you're older that 65 stay at home, with flyer distributed by members of the civil protection",cantonal,mobility,stay-at-home recommendation,https://so.ch/staatskanzlei/medien/medienmitteilung/news/covid-19-appell-an-die-seniorinnen-und-senioren/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=0790e271db3e943a036bee5efbaaac72,JB,FK
CH,CH-SO,2020-03-23,,"Support fund (""Überbrückungshilfe"") for self-employed",cantonal,economic,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/mit-vereinten-kraeften-gegen-das-coronavirus-wirtschaftshilfe-und-zusammenarbeit-im-gesundheitsberei/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cd58d40277c14df9d210104493aaa36f,JB,FK
CH,CH-SO,2020-03-23,,Close collaboration between public hospitals and provte hospitals Obach (Solothurn) and Pallas (Olten),cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/mit-vereinten-kraeften-gegen-das-coronavirus-wirtschaftshilfe-und-zusammenarbeit-im-gesundheitsberei/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cd58d40277c14df9d210104493aaa36f,JB,FK
CH,CH-SO,2020-03-23,,Creation of additional capacities in Bürgerspital Solothurn,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/mit-vereinten-kraeften-gegen-das-coronavirus-wirtschaftshilfe-und-zusammenarbeit-im-gesundheitsberei/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cd58d40277c14df9d210104493aaa36f,JB,FK
CH,CH-SO,2020-03-23,,Close collaboration between Spital Dornach and Kantonsspital Basellandschaft,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/mit-vereinten-kraeften-gegen-das-coronavirus-wirtschaftshilfe-und-zusammenarbeit-im-gesundheitsberei/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cd58d40277c14df9d210104493aaa36f,JB,FK
CH,CH-SO,2020-03-23,,13 soldiers from Sanitätskompanie 5 support public hospitals,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/mit-vereinten-kraeften-gegen-das-coronavirus-wirtschaftshilfe-und-zusammenarbeit-im-gesundheitsberei/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cd58d40277c14df9d210104493aaa36f,JB,FK
CH,CH-SO,2020-03-23,,Close collaboration with canton Basel-Landschaft (exchange of hospital capacities and material),cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/coronavirus-ueberkantonale-zusammenarbeit-bei-der-gesundheitsversorgung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=fce21600ac3e1b1679acbba0cc3b81b6,JB,FK
CH,CH-SO,2020-03-23,,Opening of an ambulant testing center in Breitenbach,cantonal,case_management,testing,https://so.ch/staatskanzlei/medien/medienmitteilung/news/coronavirus-ueberkantonale-zusammenarbeit-bei-der-gesundheitsversorgung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=fce21600ac3e1b1679acbba0cc3b81b6,JB,FK
CH,CH-SO,2020-03-23,,Mobile testing teams of canton Basel-Landschaft also cover districts of Dorneck and Thierstein,cantonal,case_management,testing,https://so.ch/staatskanzlei/medien/medienmitteilung/news/coronavirus-ueberkantonale-zusammenarbeit-bei-der-gesundheitsversorgung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=fce21600ac3e1b1679acbba0cc3b81b6,JB,FK
CH,CH-SO,2020-03-24,,Suspension of deadlines for referenda and initiatives,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/telegramm-zur-regierungsratssitzung-vom-24-maerz-2020/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f2290420b267276e5e58805e297cf6e9,JB,FK
CH,CH-SO,2020-03-24,,"Regierungsrat order to ensure ability to act of municipalities (e.g. allow municipal councils to hold video conferences, deadline for annual financial statements postponed)",cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/notverordnung-sicherstellung-der-handlungsfaehigkeit-der-gemeinden/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=c6f9bde5faba3b0b6b2b7a3196be6556,JB,FK
CH,CH-SO,2020-03-24,,Sunday shopping scheduled for 5 April canceled.,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/sonntagsverkauf-abgesagt/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=a0990628c6e68758c250f99629d03396,JB,FK
CH,CH-SO,2020-03-27,,School psychological service offers consulting to parents,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/covid-19-fokus-bildung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=6e33afb843fcc2c4f42c514fedc40792,JB,FK
CH,CH-SO,2020-03-27,,"Admission exams for Gymnasium, Fachmittelschule and Berufsmaturität postponed",cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/covid-19-fokus-bildung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=6e33afb843fcc2c4f42c514fedc40792,JB,FK
CH,CH-SO,2020-03-27,,Distribution of flyers in from of grocery shops to promote hygiene measures and rules of cunduct,cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/zivilschutz-im-einsatz-fuer-die-solothurner-bevoelkerung/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=e4ab31b1ef8783717b07bdd0aca415b9,JB,FK
CH,CH-SO,2020-03-31,,"50,000 CHF from Lotteriefonds given to collection for COVID19",cantonal,economic,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/telegramm-zur-regierungsratssitzung-vom-31-maerz-2020/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cee2f29df6370e074249b5e0ee40f732,JB,FK
CH,CH-SO,2020-04-02,,Facility for elderly infected established at Allerheiligenberg,cantonal,case_management,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/covid-19-pandemie-enorme-herausforderungen-und-grosse-solidaritaet-im-kanton-solothurn/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=25500e417748f9cf26c7983be19f65b9,JB,FK
CH,CH-SO,2020-04-02,,"Reduction of occupancy in asylum centers, creation of isolation rooms",cantonal,other,,https://so.ch/staatskanzlei/medien/medienmitteilung/news/covid-19-pandemie-enorme-herausforderungen-und-grosse-solidaritaet-im-kanton-solothurn/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=25500e417748f9cf26c7983be19f65b9,JB,FK
